1.085136789299678028e+01,2.371229016721183136e+00,1.539338922194670500e+00,1.527922299497092906e+00,1.457618162441959964e+00,1.400572124944668539e+00,1.248502169810522089e+00,1.139133777981374829e+00,1.167193493659998804e+00,1.324855749224416179e+00,1.507771241955255803e+00,1.707831309596975711e+00,2.056089620129718298e+00,2.459329493750539886e+00,2.795005324889390241e+00,3.045063122904150266e+00,3.167198539389470380e+00,3.255001201357519580e+00,3.489283259681545957e+00,3.563201182441579462e+00,3.517261348393602383e+00,3.394741081861696763e+00,3.404086888028848179e+00,3.338482117713060582e+00,3.251751942101098081e+00,3.411017376345204521e+00,3.673317001984747421e+00,4.020837783106889773e+00,4.272367603466077135e+00,4.775993993253063508e+00,6.061313349638882464e+00,7.936707022816288593e+00,1.014664328026968931e+01,1.296198459361186828e+01,1.654271908877581865e+01,2.077405693004721599e+01,2.575752635802309953e+01,3.137614117053244556e+01,3.728977102731462168e+01,4.281006212698983404e+01,4.749694511913829587e+01,5.163120124814462031e+01,5.518357089145175109e+01,5.784564877525590987e+01,6.120532079473046139e+01,6.461977862695762553e+01,6.766396843557681962e+01,7.077819056811418363e+01,7.622156506272683885e+01,8.251185374444453657e+01,9.098777521320712935e+01,1.003447756452734154e+02,1.076170509988024691e+02,1.110224728606022921e+02,1.102989951281746670e+02,1.049711675779456783e+02,9.821388121607027699e+01,9.541891355041997258e+01,9.428651916415333289e+01,8.917516522591024852e+01,8.237536277055312439e+01,7.738960203507346591e+01,7.227388516503187077e+01,6.685061532955562313e+01,6.188179861269792070e+01,5.746604762572209779e+01,5.171450916911046392e+01,4.725593305010706757e+01,4.429721175307710723e+01,4.136925307846934174e+01,3.885413413802226756e+01,3.608644036498258600e+01,3.158734581276951658e+01,2.461721440667701799e+01,1.833899826017488266e+01,1.459814426421799816e+01,1.101076032112382919e+01,7.628517785211724522e+00,4.813297735403438082e+00,2.824427962637535039e+00,1.460215399272241754e+00,5.661417035859516167e-01,1.493077377219199087e-01
1.575555816843972856e+01,1.696100282772958101e+00,9.854954280337872019e-01,1.007164650229252612e+00,9.753863908773729996e-01,9.507931964455753615e-01,8.389738812661656775e-01,7.661776988880449890e-01,8.177938419775999668e-01,9.984445201414410276e-01,1.216646171410778576e+00,1.468250984727223818e+00,1.926436649662772060e+00,2.495122083413888969e+00,2.988186422041866575e+00,3.352926941386147774e+00,3.501911225152957385e+00,3.589018867029881044e+00,3.931736361950763481e+00,3.989245782665258311e+00,3.831340070214400928e+00,3.537145968713461652e+00,3.439907271036975800e+00,3.201259460998229667e+00,2.909919064961848267e+00,2.927212123685775325e+00,3.022883811396805065e+00,3.154341879525229153e+00,3.078918647058351610e+00,3.227989192925227790e+00,4.213982879184546171e+00,5.834180196370582827e+00,7.741048519926637006e+00,1.033243660829550237e+01,1.392650359106635527e+01,1.841220947239507666e+01,2.408718952801628888e+01,3.088230063033659434e+01,3.827775043761305085e+01,4.493012023700680402e+01,4.996011508557461411e+01,5.391608328993270760e+01,5.684288467792832478e+01,5.811769061321290764e+01,6.061077484218504452e+01,6.314762261809957522e+01,6.505206488417613286e+01,6.700379361060609540e+01,7.270454258188141239e+01,7.990787824599836142e+01,9.103045483950876360e+01,1.043554058607290926e+02,1.150498018135856455e+02,1.199085652738894794e+02,1.184167822588793797e+02,1.099712226340947154e+02,9.997160215503674863e+01,9.664643566529754537e+01,9.621631230677121493e+01,9.011492742464443495e+01,8.184340447489715586e+01,7.643732586676482299e+01,7.099807352542805461e+01,6.524306744982601458e+01,6.019397735666748162e+01,5.592232203612499575e+01,4.987003844385488804e+01,4.556429902521907138e+01,4.320901111269826345e+01,4.083733300179061132e+01,3.896288765082837813e+01,3.667304835550923059e+01,3.189243710156229028e+01,2.375514123585669779e+01,1.679439816110848938e+01,1.312986955340375772e+01,9.628906159594290415e+00,6.368178400181812471e+00,3.776187357909220221e+00,2.086203276722382149e+00,1.010060344619841510e+00,3.552755181512496918e-01,8.963562458965400326e-02
1.802563211206011928e+01,1.103070622906537235e+00,6.034759739451247551e-01,6.453587030404216440e-01,6.449339419872730517e-01,6.462128108433550233e-01,5.728316643097980387e-01,5.293300310291633171e-01,5.904830171205037725e-01,7.734796501326430818e-01,1.004392764544709937e+00,1.284281647823585892e+00,1.826798981674578881e+00,2.549918423644187637e+00,3.200879109150895907e+00,3.680112843310187287e+00,3.842707647387920034e+00,3.919609092521592952e+00,4.406466399974993564e+00,4.469989419564133648e+00,4.216497168765554804e+00,3.769731063857755249e+00,3.604047751879449812e+00,3.235258347102634158e+00,2.796066655594862560e+00,2.737766663865038641e+00,2.746707339252785207e+00,2.761929861990838564e+00,2.505903905067955240e+00,2.479356578499437802e+00,3.307784889694271424e+00,4.782208925967432300e+00,6.483598287519970249e+00,8.889144032303189391e+00,1.244880140892945519e+01,1.706424865907840527e+01,2.327078216308837710e+01,3.112525967818626782e+01,3.997723701702141597e+01,4.770301893552608874e+01,5.289476337301864106e+01,5.646029003472686014e+01,5.858472519972348636e+01,5.831115911688168296e+01,5.985925715931110602e+01,6.145201182336215595e+01,6.216564197819814552e+01,6.289974778075464457e+01,6.858276040391035622e+01,7.631529892892383771e+01,8.960721698111964884e+01,1.066096008098616892e+02,1.206877107333708068e+02,1.269871389805975070e+02,1.246499742722349424e+02,1.130281198041335102e+02,9.997283214514625627e+01,9.636727912603316781e+01,9.689437616387685637e+01,9.013630471884329154e+01,8.075848190612511246e+01,7.522608305940482865e+01,6.972192806559411338e+01,6.385827828721723165e+01,5.889859032669059502e+01,5.489002820572686403e+01,4.864054515289107883e+01,4.454092503266021197e+01,4.281220964164212006e+01,4.101851194904662634e+01,3.981688773172331253e+01,3.803522132095361741e+01,3.291768109179792390e+01,2.348714484512480283e+01,1.579887980564717509e+01,1.215686314582845640e+01,8.687950038499270278e+00,5.498726810948123322e+00,3.072705205082161051e+00,1.602459266915594593e+00,7.283821858065235855e-01,2.330580989348812748e-01,5.636480213992300231e-02
1.933382941525090359e+01,7.154294450948603945e-01,3.758011593902248482e-01,4.227982407114731500e-01,4.380703537737900000e-01,4.523732027313307480e-01,4.036856493511282173e-01,3.771916868480747476e-01,4.378418117707204571e-01,6.111917366825159181e-01,8.387430199712474499e-01,1.126265310014372245e+00,1.724980398677804727e+00,2.579691215622223588e+00,3.370909590984327409e+00,3.943428810494472359e+00,4.089842639509827293e+00,4.133123930538692647e+00,4.777270675529901034e+00,4.860989524872239009e+00,4.529130950750103857e+00,3.951769004179498612e+00,3.747606948319107900e+00,3.280795678205913113e+00,2.729876286389680384e+00,2.629621909812084102e+00,2.588554305775608633e+00,2.531054021592975989e+00,2.157051962794314548e+00,2.028782868131802530e+00,2.760875678430761315e+00,4.141159220112987427e+00,5.688045964759246509e+00,7.928156986708832399e+00,1.141388921305458481e+01,1.605514858269470935e+01,2.264091994123567275e+01,3.142118101621032267e+01,4.168462809581122031e+01,5.044554671041871785e+01,5.569908010345304206e+01,5.878979469923751822e+01,6.009067800960663419e+01,5.829791553172011476e+01,5.898175166396612923e+01,5.972044786849468778e+01,5.935203099772340352e+01,5.898153569264619023e+01,6.455345676143336675e+01,7.261556110573467038e+01,8.774694640601823892e+01,1.082130303509813984e+02,1.256695439284426641e+02,1.334049377414879132e+02,1.301300151900123296e+02,1.152405619310200109e+02,9.924972933837287314e+01,9.550550180929366206e+01,9.711879463446643967e+01,8.988250146400625340e+01,7.958728109686428809e+01,7.406055608606196472e+01,6.859611784079389452e+01,6.270388999661523144e+01,5.788179259710408786e+01,5.415801647229342564e+01,4.772647379007263879e+01,4.382700544453855684e+01,4.271375766863718582e+01,4.149981698178757483e+01,4.099865050386265608e+01,3.976431404843406625e+01,3.426860953990424008e+01,2.344293421863101301e+01,1.502068735573999270e+01,1.138856095654918299e+01,7.941446592552356520e+00,4.817271604580075639e+00,2.541050329111429473e+00,1.253068995854280443e+00,5.355938618228937020e-01,1.561756673567977205e-01,3.625569060445989894e-02
2.018326505322306019e+01,4.676458328909283146e-01,2.384347769515434701e-01,2.831111756931172230e-01,3.049671473206849726e-01,3.250354389303438674e-01,2.922873124983583204e-01,2.759151963403760899e-01,3.321583537953518017e-01,4.915837661152494542e-01,7.083875149375168379e-01,9.919959957950045260e-01,1.626995812287465704e+00,2.594411355173054101e+00,3.508915871141790266e+00,4.152223181937851670e+00,4.253800423304510581e+00,4.241914104624664894e+00,5.046591670383652861e+00,5.161501084439669818e+00,4.768248319242520239e+00,4.081551804044728726e+00,3.863021832525146415e+00,3.322723106060005538e+00,2.684522669825788910e+00,2.562714039386885467e+00,2.492352085932611150e+00,2.385038779748255955e+00,1.923523776466073754e+00,1.729000242921210795e+00,2.397821014557398822e+00,3.715814489646235064e+00,5.141384624232112621e+00,7.232796613389572471e+00,1.061988456208759324e+01,1.520943737999479595e+01,2.204342245653598553e+01,3.161641355159008171e+01,4.323451423132731009e+01,5.300067411565001407e+01,5.825744472852249345e+01,6.084806443300885093e+01,6.136401928237612680e+01,5.813926530557411354e+01,5.807170579184682424e+01,5.806936814240229694e+01,5.674360847378375183e+01,5.539638761947350787e+01,6.081531948647506169e+01,6.907458702099749814e+01,8.578574858209903198e+01,1.095390493783262400e+02,1.303795654760829450e+02,1.395427365400940403e+02,1.352258198700749290e+02,1.169658923314797789e+02,9.813544672469727459e+01,9.434669405201944414e+01,9.712004625301189265e+01,8.951958885476224737e+01,7.842422038584558663e+01,7.297205449123192977e+01,6.759442501585836283e+01,6.170262566441545715e+01,5.702497394659845753e+01,5.357575265576600287e+01,4.695151715896737699e+01,4.322944595051065164e+01,4.270806424758387720e+01,4.206712189752058606e+01,4.228952194565171396e+01,4.164459258884919990e+01,3.574227933729213902e+01,2.345012628269082455e+01,1.431971748086958840e+01,1.070508206929216755e+01,7.289877456636861375e+00,4.242530895098881594e+00,2.114993857938209487e+00,9.874076468476348234e-01,3.973435706249663357e-01,1.057311762815717066e-01,2.358470066826740680e-02
2.076181816229091837e+01,3.078960447516017607e-01,1.534497020683980029e-01,1.927396615549929193e-01,2.162978501471124748e-01,2.382404869559659466e-01,2.161154265145362185e-01,2.060692097564326142e-01,2.567547570899881837e-01,4.014892216766356992e-01,6.048506915631814973e-01,8.789387829052561774e-01,1.537405403746428645e+00,2.604454479255779109e+00,3.629779847069030563e+00,4.324897934279313461e+00,4.357931321230154253e+00,4.274435992125654060e+00,5.237825319784902511e+00,5.392169295998968437e+00,4.951936856206607729e+00,4.173584958225183605e+00,3.959238883219495353e+00,3.363437914195415601e+00,2.654225194990879277e+00,2.524086508462307421e+00,2.437239381834402696e+00,2.293227962339897896e+00,1.759633620212017524e+00,1.517520507064232582e+00,2.143544785925368679e+00,3.421882522397726945e+00,4.750306427459719316e+00,6.708539199305997514e+00,9.984399324939051468e+00,1.446807269329860191e+01,2.144346755938282101e+01,3.168523731276208721e+01,4.459562017406758372e+01,5.534155088795109378e+01,6.056652849298024677e+01,6.266125272070011221e+01,6.245351614761766967e+01,5.789654959450810878e+01,5.718629950006061335e+01,5.654534512556401182e+01,5.437064072575594764e+01,5.215746634025324369e+01,5.739826968225614934e+01,6.575432864318126747e+01,8.382628948269756108e+01,1.107092033022207573e+02,1.349417140619986526e+02,1.455228174936328003e+02,1.400605039121753350e+02,1.183375724023723450e+02,9.676516470676928350e+01,9.300660395437478201e+01,9.698931125118841123e+01,8.911121251912020114e+01,7.730140461143895436e+01,7.196624358417908240e+01,6.669928546893638099e+01,6.081695295015686753e+01,5.627542182280029692e+01,5.307937240111363764e+01,4.624327519104515716e+01,4.267048455805842622e+01,4.271129843825200112e+01,4.263056655127716255e+01,4.359373967235495684e+01,4.357859211278456968e+01,3.724754618653488336e+01,2.343886767143020577e+01,1.364438328266871636e+01,1.006212392255407728e+01,6.695612019631774992e+00,3.741456717413079502e+00,1.764417115747284326e+00,7.806074678320782390e-01,2.960238769434485051e-01,7.196034639621463891e-02,1.543636674053177303e-02
2.116535948693779190e+01,2.038565704886104724e-01,9.978963125340392648e-02,1.328226240672565617e-01,1.555408322684310729e-01,1.772499004937917733e-01,1.623641205653872377e-01,1.564044467669647165e-01,2.014527488761228280e-01,3.320730349739060561e-01,5.214077345195513580e-01,7.834772532361495845e-01,1.457080035475384561e+00,2.615019660124481948e+00,3.742720224967012843e+00,4.474401776098468453e+00,4.420113356118268833e+00,4.253585825538277021e+00,5.370900528256361994e+00,5.570499841594460655e+00,5.094768560205612751e+00,4.238760551742913663e+00,4.042731566312427915e+00,3.404691324227757665e+00,2.635527808557851959e+00,2.506211602640746161e+00,2.411480773374206965e+00,2.238807757355241623e+00,1.641040667627482241e+00,1.361898195520389487e+00,1.958857740251808366e+00,3.214699324165856353e+00,4.464434233620623083e+00,6.303720114750394288e+00,9.463944573774181634e+00,1.380571470325633499e+01,2.083818101776087417e+01,3.163734138567479803e+01,4.577589677997848128e+01,5.747873462076206152e+01,6.265092721214728044e+01,6.426897664127720589e+01,6.340566916340068104e+01,5.761272743261083917e+01,5.635510386193224264e+01,5.516105097362752474e+01,5.222543323031381846e+01,4.923690787557720228e+01,5.428147845118134285e+01,6.265358429918232019e+01,8.189488221708887750e+01,1.117592758597994731e+02,1.393892960211881302e+02,1.513777854535447318e+02,1.446739855173543958e+02,1.194152266083879397e+02,9.520863566483873797e+01,9.154546377321062778e+01,9.677391425588368179e+01,8.869075601053005187e+01,7.623537651642507740e+01,7.104693946459823906e+01,6.590399681661480713e+01,6.003151841847318337e+01,5.561208426950386752e+01,5.264432472935276053e+01,4.557442905623471319e+01,4.212162545876463327e+01,4.269215531154829080e+01,4.315462954623414049e+01,4.487023995956450761e+01,4.552211937330269365e+01,3.874315673267888371e+01,2.338268946408318527e+01,1.297792560096761250e+01,9.444502391697668031e+00,6.144253721004391267e+00,3.298728550280066063e+00,1.472713903512889777e+00,6.179337554584608538e-01,2.210076310695774926e-01,4.912448118814520537e-02,1.014092460401258382e-02
2.145158338525795116e+01,1.355479222912981119e-01,6.539320894580430421e-02,9.236027217912369525e-02,1.130057880912645057e-01,1.333619034513456869e-01,1.234690482088558611e-01,1.201915576086795695e-01,1.599201322091754751e-01,2.774469921269726025e-01,4.530529556503147259e-01,7.021435810952061374e-01,1.385203372290340518e+00,2.628103643749208462e+00,3.852692523048498963e+00,4.608751574530822737e+00,4.452531446519214953e+00,4.195766847645112207e+00,5.460425651543029169e+00,5.709098292753616910e+00,5.206710932168615358e+00,4.283964950967934726e+00,4.117016368872008059e+00,3.446724624847240293e+00,2.625417787342385179e+00,2.503661193115854999e+00,2.407289341016243700e+00,2.211206477000928317e+00,1.553212556254107035e+00,1.243397632370365269e+00,1.820966457365837954e+00,3.067781791660746826e+00,4.253226557778309491e+00,5.986217365543833324e+00,9.031388925345094520e+00,1.320849118936996014e+01,2.023279441055769823e+01,3.149125495764781490e+01,4.679432605261843747e+01,5.943274724649533880e+01,6.453967607482709923e+01,6.570771600648535582e+01,6.425701178884887099e+01,5.731556185113965540e+01,5.559171417700061113e+01,5.391434881029140058e+01,5.028818324027329822e+01,4.659796910743413889e+01,5.143252044902208553e+01,5.975443876951238309e+01,7.999471842942351429e+01,1.126975141775481575e+02,1.437255531580923389e+02,1.571103232225239879e+02,1.490786431504751306e+02,1.202331053743034204e+02,9.351065878859630232e+01,9.000138152216513276e+01,9.650348162459917489e+01,8.827882713746703303e+01,7.523552556937981706e+01,7.021626851247087586e+01,6.520523565692356271e+01,5.933883948505361161e+01,5.502552437531424090e+01,5.226075408928999622e+01,4.493464156972287782e+01,4.157320184496468585e+01,4.264004015615674348e+01,4.362591116306213479e+01,4.610090248417200343e+01,4.745373723288697221e+01,4.020922919874023194e+01,2.327298295427192798e+01,1.231679516963659893e+01,8.847913285645269355e+00,5.629977848450691269e+00,2.905707402905446823e+00,1.228915241228905941e+00,4.893685640644326873e-01,1.651850842996473723e-01,3.359892455272978778e-02,6.678737692998331157e-03
2.165742235059567733e+01,9.042012599074918111e-02,4.309786947529477275e-02,6.465792297202963002e-02,8.273872650578521781e-02,1.011956470405657865e-01,9.476164558361552248e-02,9.324742435716867894e-02,1.281066257626995442e-01,2.336545797589852369e-01,3.961693892162354569e-01,6.320698756325097145e-01,1.320467220761829985e+00,2.644150708439138686e+00,3.962234972161688074e+00,4.732881658875531805e+00,4.463507685174763928e+00,4.112656772699217811e+00,5.517077446727789436e+00,5.817068913864383184e+00,5.294662126599203766e+00,4.313634106026044357e+00,4.183937556074638131e+00,3.489063792463882763e+00,2.621338566184667762e+00,2.512355220062667538e+00,2.419187970180082470e+00,2.203344852872136883e+00,1.486905765632633658e+00,1.150472031109232018e+00,1.715694168035776679e+00,2.964314698365881018e+00,4.096845347745125210e+00,5.734512192428018906e+00,8.668027900628601401e+00,1.266705354092899327e+01,1.963349445637233970e+01,3.126584537615026349e+01,4.767138848045846089e+01,6.122487184149190398e+01,6.625917496830756193e+01,6.700718955313514869e+01,6.503444624616248859e+01,5.702217352509759962e+01,5.490076480154744587e+01,5.279694485522285419e+01,4.853662602778553037e+01,4.420527875901507286e+01,4.881954552718399754e+01,5.703692940787194487e+01,7.812353526405698290e+01,1.135250003037345294e+02,1.479456014719451957e+02,1.627149278106106749e+02,1.532790776521274267e+02,1.208165772691486097e+02,9.170470680667999375e+01,8.840165016041133583e+01,9.619868623165203303e+01,8.788896975012021073e+01,7.430663867146216717e+01,6.947420172398621219e+01,6.459977192471239960e+01,5.873350624127287034e+01,5.450997079363087749e+01,5.192376909891459036e+01,4.431957492927729447e+01,4.102243059619889465e+01,4.255234481879423925e+01,4.404002432416836399e+01,4.727739798084786571e+01,4.936196409423784104e+01,4.163534412107996019e+01,2.310869174518913383e+01,1.166233306127643665e+01,8.272028621204968957e+00,5.150115605276600839e+00,2.556471740371917267e+00,1.024850274696679664e+00,3.875484982926181710e-01,1.235352319541668659e-01,2.300946090560844828e-02,4.406505873240717380e-03
2.180719830251885938e+01,6.046548724986737511e-02,2.852573914050952550e-02,4.549447847775260623e-02,6.093235599923750578e-02,7.728326866909436543e-02,7.324176047118909072e-02,7.287329716169142768e-02,1.033412864293841299e-01,1.979893110119330113e-01,3.481557577716162255e-01,5.710143401135163721e-01,1.261559916600938358e+00,2.662905987299201804e+00,4.072564946276877151e+00,4.849878776561655336e+00,4.458851819430796226e+00,4.012650808555582316e+00,5.548814743395835691e+00,5.901188316194221350e+00,5.363612082320549312e+00,4.330811369244394804e+00,4.244511880469868714e+00,3.531025550627134635e+00,2.621223044637268629e+00,2.529197082178025635e+00,2.443202692259656583e+00,2.210288508855135614e+00,1.435978496796926684e+00,1.075666777299622456e+00,1.633791676767725187e+00,2.893101287616393513e+00,3.981799137284651291e+00,5.533505599542953846e+00,8.360202766893054971e+00,1.217421173215078944e+01,1.904543516916885793e+01,3.097777753188636751e+01,4.842594518914449964e+01,6.287425256774822202e+01,6.783153390996965015e+01,6.819052712313393272e+01,6.575721986615636183e+01,5.674259478714124327e+01,5.428193879694310198e+01,5.179832824883595066e+01,4.694949470260027624e+01,4.202761060405458693e+01,4.641448542506679331e+01,5.448313544910953965e+01,7.627902181345565680e+01,1.142423891244752099e+02,1.520440792043743841e+02,1.681855607884178312e+02,1.572788820333656474e+02,1.211876267783376022e+02,8.981778835545145512e+01,8.676705304318053891e+01,9.587468591673442120e+01,8.753011464683250153e+01,7.345026934166573085e+01,6.881877627985134893e+01,6.408359189025020441e+01,5.821031623143361600e+01,5.406058774959927860e+01,5.162996642539800263e+01,4.372689731707075111e+01,4.046896338190543219e+01,4.242955234069906822e+01,4.439641305408002836e+01,4.839587789096215431e+01,5.124003748705341366e+01,4.301565275861366189e+01,2.289212332190688315e+01,1.101753731135186065e+01,7.717852970766325704e+00,4.703124228830057874e+00,2.246348400246532151e+00,8.540211174980484321e-01,3.068432512461792272e-01,9.241486771810983325e-02,1.577181029037789950e-02,2.911331953034151238e-03
