6.018491200678686148e+00,4.283291212158454542e+00,1.744457290151904205e+00,1.513200420907704125e+00,1.460932687331420343e+00,1.376816145535454838e+00,1.259177560636771886e+00,1.173490804858317471e+00,1.199594128631447099e+00,1.331169058516021853e+00,1.512057385682975763e+00,1.744880870319731381e+00,2.069835010901738048e+00,2.442438483130047189e+00,2.773600816608367658e+00,3.013082527521790510e+00,3.158615350760152651e+00,3.291621050446513763e+00,3.449192225790547628e+00,3.533236743239577038e+00,3.498116240272620026e+00,3.427707600036460800e+00,3.385349243908112982e+00,3.333200766389016856e+00,3.313250844565115205e+00,3.436775924194063858e+00,3.694622290855397395e+00,3.996840042916151248e+00,4.335391745823026888e+00,4.971417234902771654e+00,6.208831928836779035e+00,8.020342668885287907e+00,1.029799454424188454e+01,1.315333288906731113e+01,1.670536992530267995e+01,2.096208982672333576e+01,2.591631270415646426e+01,3.144989493160065308e+01,3.719143633803788163e+01,4.260171010010814996e+01,4.735878840335276152e+01,5.148572962671982367e+01,5.496099795157601164e+01,5.802004730917350628e+01,6.121901724791861454e+01,6.452721162105562769e+01,6.768147651655635855e+01,7.136047865863299933e+01,7.643329360950309592e+01,8.305826194120575678e+01,9.120804495403305623e+01,9.982359437563911797e+01,1.066463693638723242e+02,1.099757632506966445e+02,1.091206237704175805e+02,1.045713382550123782e+02,9.913925884202431860e+01,9.573358632728354678e+01,9.313777601806253870e+01,8.852727442024895765e+01,8.250630257158613290e+01,7.690147645528216458e+01,7.156655264983902498e+01,6.611045639155545928e+01,6.087729716105337729e+01,5.563423557011343945e+01,5.012198037187795308e+01,4.519377758770492903e+01,4.120709997521785795e+01,3.757597763932582069e+01,3.397194761372988125e+01,2.991193793475179774e+01,2.464147737472628918e+01,1.845495688212741214e+01,1.294573571193865114e+01,8.947712248348670627e+00,5.925313024190132616e+00,3.533834019893086875e+00,1.856100242906889353e+00,8.449917468893146655e-01,3.189637029185360406e-01,8.908098670847307277e-02,1.517145427254973367e-02,1.113471672961394068e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.448546087674221106e+00,5.399324657257873028e+00,1.806721233757508038e+00,1.125687184340969704e+00,1.054603439332653991e+00,9.876864984117874613e-01,8.996238191712960797e-01,8.466677063520208213e-01,8.902897656197235055e-01,1.034875577867703234e+00,1.251250398502686378e+00,1.552985788306227244e+00,1.976825261906572706e+00,2.478374392012937300e+00,2.944383848454593888e+00,3.284132255518457555e+00,3.490828508771310013e+00,3.664309335986777327e+00,3.842064096591081057e+00,3.902253045396741449e+00,3.784469443636242048e+00,3.588321673538865664e+00,3.394595966331468873e+00,3.184392008482046954e+00,3.006348950031131118e+00,2.961116200158633749e+00,3.024019935473892140e+00,3.089103897998539239e+00,3.163762443656329637e+00,3.514515237675438719e+00,4.441208195257795310e+00,5.953894383872149199e+00,7.980696271773474848e+00,1.067543823490596822e+01,1.424789700738324782e+01,1.881393295674968158e+01,2.445254015587112661e+01,3.103507177061843691e+01,3.796540502176395648e+01,4.432397232622834338e+01,4.950966957842175020e+01,5.348564166742842474e+01,5.632927175183816360e+01,5.847550886613588261e+01,6.068154745823606788e+01,6.299856305928399536e+01,6.525376505157869644e+01,6.836517473593509919e+01,7.358445794966900166e+01,8.144576967282158364e+01,9.194864809828891339e+01,1.035737617108811577e+02,1.131053270527203836e+02,1.177301069213820313e+02,1.163026128142099793e+02,1.100269537135694122e+02,1.029202437078597541e+02,9.843244360320002784e+01,9.523497053960976189e+01,9.023237224237665544e+01,8.371384048072226847e+01,7.752946487300707190e+01,7.183751788925815163e+01,6.624664484829555988e+01,6.084926856215659541e+01,5.541142046557035172e+01,4.982287880126631308e+01,4.479937982876733571e+01,4.065545169867560560e+01,3.685831164318885556e+01,3.286315664591874963e+01,2.806766401252521703e+01,2.201422313315408275e+01,1.541222485684097165e+01,9.831961155809226582e+00,5.977498575947133297e+00,3.422795985681091668e+00,1.734685729077562133e+00,7.451111716527699658e-01,2.643495830910383981e-01,7.424017406222950533e-02,1.493302153929681672e-02,1.775536866058379177e-03,8.591123268646282834e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.906978810976864835e+00,5.848197287875376738e+00,1.875756579247418454e+00,8.972136939263614108e-01,7.562014171028821341e-01,7.082351895435117228e-01,6.514639560532015095e-01,6.254748016245661457e-01,6.801479839081918666e-01,8.283784450928244336e-01,1.062003219635804685e+00,1.408509927317561861e+00,1.910888978564986296e+00,2.524086863014876503e+00,3.111957102923956775e+00,3.549236126866265106e+00,3.817986101575717939e+00,4.036127940598326802e+00,4.246889626636251691e+00,4.302639557620320687e+00,4.127784670003832090e+00,3.835490669506969486e+00,3.528443740838238085e+00,3.206458052471396147e+00,2.923872223478844123e+00,2.772934072184315202e+00,2.717884145031905785e+00,2.655065477026707477e+00,2.606936056537723978e+00,2.827914405205907755e+00,3.592001654138852640e+00,4.925447139979713285e+00,6.790008250653614574e+00,9.370126898788932124e+00,1.294134794613206552e+01,1.772750314302593821e+01,2.391684731925804286e+01,3.139498861258614326e+01,3.936137422164369326e+01,4.651675704772372200e+01,5.196424516416929151e+01,5.562140889229479512e+01,5.769543119213703619e+01,5.882108922628400194e+01,5.993728444782263409e+01,6.119179662014329324e+01,6.250701832164682514e+01,6.498375647192577276e+01,7.015209425901988993e+01,7.883921628050720187e+01,9.113830887519884527e+01,1.052034682693936389e+02,1.169814929639565975e+02,1.226685673486499297e+02,1.207439484464974413e+02,1.130103982476907021e+02,1.044624072955532910e+02,9.907067592697397629e+01,9.547699610851836383e+01,9.034029454698354300e+01,8.370695851585794856e+01,7.739421422366066849e+01,7.170358374554781733e+01,6.625371521352350612e+01,6.100081075716238388e+01,5.567936645817203356e+01,5.021658967319761757e+01,4.527923587196625022e+01,4.113957531221652886e+01,3.722860044061837215e+01,3.287141804404625134e+01,2.743277179584038805e+01,2.071408083651508036e+01,1.373326694383327151e+01,8.098954438996289085e+00,4.422302117799887355e+00,2.230920365439609920e+00,9.830415336066249399e-01,3.590469657358034139e-01,1.046433759565109228e-01,2.330783403230275025e-02,3.612542406021641058e-03,3.223390725336839659e-04,1.126627395800695732e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.128034013042100270e+00,6.097294484815732218e+00,1.950854562635674805e+00,7.862202854626729742e-01,5.691703581792071365e-01,5.205756010505411258e-01,4.842215370248770800e-01,4.748305455568676559e-01,5.334625181869803168e-01,6.784624369304605995e-01,9.164520623286654954e-01,1.288042657152032255e+00,1.845422619116129592e+00,2.543744359910101949e+00,3.226861825562152397e+00,3.740052513327795758e+00,4.054885179349115631e+00,4.307202667456097700e+00,4.549320616105561044e+00,4.610815159336386415e+00,4.399519777251907904e+00,4.037991393595003586e+00,3.648184587519308408e+00,3.246013038895968705e+00,2.889542949254324977e+00,2.663885557883034050e+00,2.528069196684513020e+00,2.386696009264743790e+00,2.272956756421763647e+00,2.424651232437053050e+00,3.089347856969578920e+00,4.301511055596312971e+00,6.048580175785804869e+00,8.536269261329472613e+00,1.208901632048967656e+01,1.702785333526995970e+01,2.365304994068962685e+01,3.188112694405430858e+01,4.073818056097900353e+01,4.857562703542787119e+01,5.421355396623739864e+01,5.752746809001172323e+01,5.886045238762431353e+01,5.903487916534299984e+01,5.914718130013523023e+01,5.944525640860954496e+01,5.994979886195676499e+01,6.189705136437895305e+01,6.701140421872017328e+01,7.635446596446296041e+01,9.012738151783216267e+01,1.062373042780508712e+02,1.199109736753623565e+02,1.264783954705096818e+02,1.240941628873126206e+02,1.150609458216683976e+02,1.052013030244075082e+02,9.896834208456741067e+01,9.501834496201487923e+01,8.981340833145316083e+01,8.319949957661729911e+01,7.693201234650922515e+01,7.137350034507819885e+01,6.615203724879648917e+01,6.114979032374765211e+01,5.605977609167190678e+01,5.080634392851127501e+01,4.602917511654221983e+01,4.195671050257818990e+01,3.795246358797789554e+01,3.325029540799253880e+01,2.723585400647539601e+01,1.994194511528208125e+01,1.264037985687746257e+01,6.982779543207842110e+00,3.483424637411438152e+00,1.575327354279523195e+00,6.150002994428285241e-01,1.963805955494125621e-01,4.896236391297133922e-02,9.079531314783192628e-03,1.141735931280581573e-03,8.053861586252897731e-05,2.155058527433632515e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.261423268311881785e+00,6.260121723585272413e+00,2.020301700806053091e+00,7.357996527587440383e-01,4.539919325225724167e-01,3.937747747948652788e-01,3.682192590181224690e-01,3.691761165060387095e-01,4.285996783453113190e-01,5.681137572381882439e-01,8.050499886504712821e-01,1.191070280812851268e+00,1.787219475738592855e+00,2.549176457921479511e+00,3.303675526811627350e+00,3.871261356857849556e+00,4.215733769291050592e+00,4.490644328743140790e+00,4.759107770469903187e+00,4.832183152308653362e+00,4.601012957909533796e+00,4.192993734805462225e+00,3.744895643194019463e+00,3.285181690340971183e+00,2.874433638739700481e+00,2.592836905155921912e+00,2.398251733495480487e+00,2.204559740769742149e+00,2.051853819288229186e+00,2.161943683806091254e+00,2.760056964375743771e+00,3.884689175940962080e+00,5.541299207313159059e+00,7.950197750261146723e+00,1.147303186475916981e+01,1.651397539776333900e+01,2.347775054224965885e+01,3.232088174395605051e+01,4.192941287333299982e+01,5.034928755951197843e+01,5.614255501220603861e+01,5.914138044805544325e+01,5.981270783464618290e+01,5.914616446997227683e+01,5.837573688283270457e+01,5.784886241271753704e+01,5.768265135466364057e+01,5.921644948901698058e+01,6.431433200351960977e+01,7.422741153271323356e+01,8.926044496041275522e+01,1.071220867959904268e+02,1.224179533035882059e+02,1.297228914182916810e+02,1.269055819341121207e+02,1.166922085161692451e+02,1.056202750264241104e+02,9.858081872734298656e+01,9.427143035565408979e+01,8.900439883999973745e+01,8.245575110990107248e+01,7.630169405589168719e+01,7.092205559570258799e+01,6.595159296448946407e+01,6.123015999711316226e+01,5.641199871271629718e+01,5.140260533962421619e+01,4.681735006009855482e+01,4.283737924008535458e+01,3.875032392077127241e+01,3.372492729411662538e+01,2.719817379069682772e+01,1.941428623172580004e+01,1.185641811669383294e+01,6.204692367669210284e+00,2.870670079728267599e+00,1.182822098054008508e+00,4.159147646464906867e-01,1.185075774247821290e-01,2.601998946201117616e-02,4.170380171732004926e-03,4.433715680392821910e-04,2.580319127266568173e-05,5.528072572042735235e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.348198136533474312e+00,6.372472296774374101e+00,2.079211240171050523e+00,7.156031274044531987e-01,3.828176475869836115e-01,3.071076864834697551e-01,2.856458255581552086e-01,2.927865259764167449e-01,3.517133548939946897e-01,4.856538012502682466e-01,7.199753653199998382e-01,1.115314986615237425e+00,1.740167470476803313e+00,2.550375867107582017e+00,3.357870554632150117e+00,3.962712669129128784e+00,4.323823081103176591e+00,4.611856098279705662e+00,4.901273100155536966e+00,4.988806727757320481e+00,4.749886945397411964e+00,4.312948295247410968e+00,3.825053241223430156e+00,3.323825185379003955e+00,2.871806585199969675e+00,2.546564796458766544e+00,2.307220271351760665e+00,2.076240146475130555e+00,1.898113388056847040e+00,1.980901921036596125e+00,2.531853831604323091e+00,3.591043817030429519e+00,5.176101621590099455e+00,7.517292268936085264e+00,1.100498607469706336e+01,1.611256796265470825e+01,2.333711590352254106e+01,3.267845807641457867e+01,4.291330853775038179e+01,5.182896862530362370e+01,5.775874985841010556e+01,6.048809918393475016e+01,6.058724662893730795e+01,5.919004680393331341e+01,5.765235781484469868e+01,5.641884795483340298e+01,5.569876438688869769e+01,5.691361186816225626e+01,6.203201496668081916e+01,7.245933669523377318e+01,8.859242492931633706e+01,1.079734438659538540e+02,1.246696967751887115e+02,1.325980796636989965e+02,1.293752382207188703e+02,1.180896036662414019e+02,1.058995788156220215e+02,9.808918925952755785e+01,9.341416904586758108e+01,8.807658980251943603e+01,8.160664765218572825e+01,7.559189452735756731e+01,7.040479756434413616e+01,6.568350090933213892e+01,6.124237907915191670e+01,5.670327046761622825e+01,5.194724810868370923e+01,4.756317561703442465e+01,4.368221081990829191e+01,3.951781588062401340e+01,3.419375417444555865e+01,2.721520835053440379e+01,1.901917614659133804e+01,1.126312015986719928e+01,5.637747320358323933e+00,2.451274976357646462e+00,9.340793531704383312e-01,3.002963115398828986e-01,7.759166753896451496e-02,1.531449218910528251e-02,2.180145066551790207e-03,2.025212939592669161e-04,1.007885981280770911e-05,1.796551362169256871e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.406270021265793702e+00,6.451476160766032031e+00,2.126879953192147621e+00,7.102930252762176266e-01,3.386626018257410387e-01,2.473060244968551813e-01,2.257961301405416732e-01,2.361676318833720867e-01,2.939959405455617736e-01,4.230286083058386049e-01,6.547632264426721527e-01,1.057058322814474982e+00,1.704306227447010436e+00,2.551839322608147498e+00,3.398608652602922664e+00,4.027904480916644658e+00,4.396224902321153039e+00,4.690303809018129044e+00,4.995755965056480008e+00,5.098654542149176905e+00,4.860336575643639634e+00,4.407495444714395916e+00,3.893534142182362601e+00,3.362340278797602000e+00,2.878166264794226326e+00,2.517865937391384534e+00,2.243187156708794205e+00,1.984083610198581482e+00,1.787949727394777533e+00,1.851543485173350545e+00,2.367788520002726216e+00,3.376896971979433726e+00,4.904596889428467499e+00,7.187977218455160688e+00,1.063981584235014743e+01,1.579024385523394081e+01,2.321544861504215262e+01,3.295812642542581727e+01,4.371178451910183327e+01,5.304923389367530717e+01,5.910440470122289014e+01,6.161240221251333082e+01,6.122405100948501655e+01,5.919494048472340353e+01,5.699010958224460666e+01,5.514835798907834885e+01,5.396623998321623361e+01,5.493368787521638552e+01,6.010029360958984057e+01,7.099728515041311994e+01,8.809983532869249245e+01,1.088066599370949774e+02,1.267173524299570460e+02,1.351763557436059955e+02,1.315790507658287822e+02,1.193248149472904345e+02,1.061112910884979073e+02,9.757254875625967827e+01,9.253273995918587502e+01,8.711550128422078387e+01,8.072547025334191062e+01,7.485784636085881516e+01,6.986329073442456661e+01,6.538004594174964268e+01,6.120626771777692454e+01,5.693779323107778367e+01,5.243023323920424161e+01,4.824350246360274497e+01,4.445790797766301239e+01,4.021891356005634321e+01,3.462139255442151153e+01,2.724720599431560686e+01,1.870710931324503079e+01,1.080043907844354223e+01,5.213158774784740324e+00,2.154569211506804471e+00,7.695610603853393350e-01,2.293330618260392972e-01,5.448050192416414861e-02,9.816339607003661191e-03,1.265469532413309155e-03,1.052764567397202633e-04,4.614758562400813115e-06,7.074991282164390888e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.445835766248784182e+00,6.507627591013173785e+00,2.164445031147769871e+00,7.120138709579681979e-01,3.112540170944395057e-01,2.057397863970268082e-01,1.818860480630422050e-01,1.934301448718184491e-01,2.498224754004323422e-01,3.747695406632290949e-01,6.044928401028406562e-01,1.012643121703412419e+00,1.678114848529618452e+00,2.555030075974161097e+00,3.430863383772519981e+00,4.075299758575827269e+00,4.444303572902285282e+00,4.739376096315197628e+00,5.056655710360732137e+00,5.174592267508315580e+00,4.942316497307777112e+00,4.482947222939589693e+00,3.953048025426218803e+00,3.400410564874181585e+00,2.890824463093805363e+00,2.501812408165536628e+00,2.198463541247343667e+00,1.917159344626485407e+00,1.707347709288836723e+00,1.756666539391976034e+00,2.246596008941495359e+00,3.216665774186950877e+00,4.697977261720704512e+00,6.932377351304902291e+00,1.035028123305087888e+01,1.552795113868095811e+01,2.310806983407812965e+01,3.317370338633904225e+01,4.435634423632362910e+01,5.405327514023906588e+01,6.022632450796508152e+01,6.255742286421018861e+01,6.175661503604793978e+01,5.918074220376142591e+01,5.639327825394035898e+01,5.402364953804053016e+01,5.245106316586205253e+01,5.322447654991467658e+01,5.845767629178681091e+01,6.978442732660028014e+01,8.774447477028202513e+01,1.096109497258767647e+02,1.285769173260811158e+02,1.374898560235062916e+02,1.335517728422963728e+02,1.204288660561513211e+02,1.062860596053458409e+02,9.706756173365111806e+01,9.167159684955942112e+01,8.616836931041291336e+01,7.985463295446240295e+01,7.413366137916364096e+01,6.932577517949192725e+01,6.506626231096296920e+01,6.114219599320947651e+01,5.712868197406228887e+01,5.285669346056074858e+01,4.885584543799555490e+01,4.515662163047839073e+01,4.084444266820534608e+01,3.499811911738701298e+01,2.727920264620239266e+01,1.845301348876654401e+01,1.043290196836877470e+01,4.888936291043087579e+00,1.939200799370443873e+00,6.569147203965287618e-01,1.837546264463477130e-01,4.063689634710693221e-02,6.769422141795306165e-03,8.016429436151213499e-04,6.079085471871283796e-05,2.400662469663879292e-06,3.255073320186496713e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.473203182066523453e+00,6.547885149670106486e+00,2.193602427810445121e+00,7.167134726009553036e-01,2.942962309542124233e-01,1.766809778379500040e-01,1.493979109418385742e-01,1.607549705513182103e-01,2.155159700857496030e-01,3.371417926947958277e-01,5.655383869820190812e-01,9.789922273240678763e-01,1.659733944459131028e+00,2.560094868310084593e+00,3.457375447663929791e+00,4.110301522693990073e+00,4.475656135366575583e+00,4.768251481522464807e+00,5.093890653762953136e+00,5.225825279142381596e+00,5.002887221655581307e+00,4.543548740771081285e+00,4.005124890509996760e+00,3.437447326688884974e+00,2.907652130242459609e+00,2.494836808538871242e+00,2.167744201283159367e+00,1.868279976787617258e+00,1.647470349245081067e+00,1.685656264276880867e+00,2.155114015669977068e+00,3.094256170017927410e+00,4.537766039044934807e+00,6.730891500726260190e+00,1.011802997724672615e+01,1.531277296539044031e+01,2.301310218536623609e+01,3.333902742071958869e+01,4.487674505576523387e+01,5.488108353910123327e+01,6.116609344794603942e+01,6.335890002115186093e+01,6.221020617341526560e+01,5.916014128143982020e+01,5.586117578580984855e+01,5.302959861091740379e+01,5.112294178803280431e+01,5.174235430294720572e+01,5.705321321449459049e+01,6.877241004082867448e+01,8.749156237789895840e+01,1.103728832528571928e+02,1.302564039791488142e+02,1.395592457606311427e+02,1.353150137220888496e+02,1.214183333724648577e+02,1.064379127135908902e+02,9.659163164209891761e+01,9.085409569266235508e+01,8.526153144120549143e+01,7.901847987087970182e+01,7.343954050670647860e+01,6.880985972116232574e+01,6.475905525723214851e+01,6.106585713632611601e+01,5.728858202979605352e+01,5.323506260831280912e+01,4.940450346715913810e+01,4.578012582144869924e+01,4.139572954744409117e+01,3.532411254814812906e+01,2.730589267500963047e+01,1.824224417099014772e+01,1.013711695321784312e+01,4.637484124328803858e+00,1.779482238451244758e+00,5.774910740678595999e-01,1.533340765712841169e-01,3.192822128594446918e-02,4.972964658693507581e-03,5.472617418150307932e-04,3.832758358781016445e-05,1.386077392118491330e-06,1.698222959208902647e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.492383841485224849e+00,6.576969281883432217e+00,2.216033451350261529e+00,7.223268071455911654e-01,2.838806240200044684e-01,1.562659289052181766e-01,1.252114169972771696e-01,1.355511499420485322e-01,1.885919183482278050e-01,3.075458139551388026e-01,5.352370630348598501e-01,9.536562529506138475e-01,1.647431048453414482e+00,2.566688870143980061e+00,3.479723364256305018e+00,4.136479355529642632e+00,4.495459372748240590e+00,4.783300218323457642e+00,5.114517838274315942e+00,5.259050081567375301e+00,5.047216206566693231e+00,4.592335612458496641e+00,4.050745478553409384e+00,3.472887329062331219e+00,2.927014093480201140e+00,2.494322664887957064e+00,2.147271480852286363e+00,1.832545243886905428e+00,1.602489289256266991e+00,1.631630493508560598e+00,2.084787818125136027e+00,2.999060666754059135e+00,4.411544493458061211e+00,6.569984852019020494e+00,9.929918067921326141e+00,1.513507498982903599e+01,2.292918385400036030e+01,3.346552306194880799e+01,4.529795500463576730e+01,5.556627228744015667e+01,6.195792578884637436e+01,6.404484184878086239e+01,6.260304819249904540e+01,5.914056040620810961e+01,5.539036236756821552e+01,5.215163673976493897e+01,4.995617677886736629e+01,5.045202810945720273e+01,5.584627201964133292e+01,6.792269323778094758e+01,8.731357392251297256e+01,1.110827435224803992e+02,1.317641126538951823e+02,1.414029965933971198e+02,1.368866826885309820e+02,1.223047506284919592e+02,1.065738819367339403e+02,9.615268139747988130e+01,9.009202014009832737e+01,8.440914906289229691e+01,7.823034690502714739e+01,7.278661727055001052e+01,6.832554789658566108e+01,6.446875322257987762e+01,6.098790208084120934e+01,5.742728566974466275e+01,5.357325369263944026e+01,4.989551018706406182e+01,4.633364746002992973e+01,4.187805662516988292e+01,3.560320521842853481e+01,2.732577169701008302e+01,1.806514653394122405e+01,9.896560527147798325e+00,4.439839882155286688e+00,1.658798258278437965e+00,5.200498325309672598e-01,1.323479263061399513e-01,2.621690236989768566e-02,3.857651859884840551e-03,3.985592832749796353e-04,2.605315963648206548e-05,8.733783547356383879e-07,9.821751137144974157e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
