date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-06-02,0.67,0.38,0.97,0.5,0.75,3.384748645943256,3.384748645943256,6.0,6.0
2020-06-03,0.73,0.41000000000000003,1.03,0.56,0.8200000000000001,3.441543131031144,3.441543131031144,2.0,2.0
2020-06-04,0.78,0.47000000000000003,1.11,0.61,0.88,3.4853672933186903,3.4853672933186903,2.0,2.0
2020-06-05,0.8300000000000001,0.48,1.1500000000000001,0.65,0.93,3.507320240448082,3.507320240448082,9.0,9.0
2020-06-06,0.87,0.51,1.2,0.67,0.96,3.501261491968004,3.501261491968004,14.0,14.0
2020-06-07,0.9,0.55,1.25,0.73,1.02,3.463724634514278,3.463724634514278,12.0,12.0
2020-06-08,0.92,0.5700000000000001,1.28,0.72,1.02,3.3938952272788794,3.3938952272788794,3.0,3.0
2020-06-09,0.93,0.55,1.28,0.75,1.05,3.2936219967380205,3.2936219967380205,3.0,3.0
2020-06-10,0.93,0.5700000000000001,1.3,0.77,1.07,3.1673963155117657,3.1673963155117657,0.0,0.0
2020-06-11,0.92,0.55,1.29,0.72,1.03,3.022211554149614,3.022211554149614,3.0,3.0
2020-06-12,0.91,0.55,1.29,0.72,1.03,2.8672147335235048,2.8672147335235048,13.0,13.0
2020-06-13,0.9,0.51,1.26,0.71,1.02,2.7130999988241338,2.7130999988241338,7.0,7.0
2020-06-14,0.88,0.5,1.25,0.7000000000000001,1.01,2.5712639362080645,2.5712639362080645,2.0,2.0
2020-06-15,0.86,0.49,1.24,0.6900000000000001,1.0,2.4528207027739604,2.4528207027739604,2.0,2.0
2020-06-16,0.85,0.46,1.22,0.68,0.99,2.367621635276716,2.367621635276716,1.0,1.0
2020-06-17,0.85,0.46,1.22,0.63,0.9500000000000001,2.323413181454607,2.323413181454607,5.0,5.0
2020-06-18,0.85,0.47000000000000003,1.23,0.64,0.96,2.325205152084399,2.325205152084399,2.0,2.0
2020-06-19,0.86,0.47000000000000003,1.24,0.66,0.98,2.3748457321037275,2.3748457321037275,3.0,3.0
2020-06-20,0.88,0.51,1.28,0.6900000000000001,1.01,2.47075527845418,2.47075527845418,12.0,12.0
2020-06-21,0.91,0.52,1.3,0.75,1.07,2.6077827431509517,2.6077827431509517,4.0,4.0
2020-06-22,0.9500000000000001,0.55,1.34,0.74,1.07,2.7772081240383546,2.7772081240383546,2.0,2.0
2020-06-23,1.0,0.59,1.3900000000000001,0.8,1.1300000000000001,2.966984863528838,2.966984863528838,0.0,0.0
2020-06-24,1.04,0.62,1.43,0.87,1.2,3.162350653853373,3.162350653853373,5.0,5.0
