date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-07-02,0.42,0.0001,1.21,0.12,0.67,0.0426257313401266,0.0426257313401266,0.0,0.0
2020-07-03,0.47000000000000003,0.0001,1.24,0.15,0.71,0.06570728561730332,0.06570728561730332,0.0,0.0
2020-07-04,0.52,0.03,1.29,0.19,0.76,0.09721866905961976,0.09721866905961976,0.0,0.0
2020-07-05,0.58,0.02,1.32,0.24,0.8200000000000001,0.13798899459268932,0.13798899459268932,0.0,0.0
2020-07-06,0.65,0.06,1.3900000000000001,0.29,0.88,0.18773060905176558,0.18773060905176558,0.0,0.0
2020-07-07,0.73,0.13,1.48,0.38,0.97,0.24455678604585954,0.24455678604585954,0.0,0.0
2020-07-08,0.8,0.17,1.54,0.46,1.05,0.30470490211106727,0.30470490211106727,0.0,0.0
2020-07-09,0.88,0.23,1.61,0.53,1.12,0.3626491626855349,0.3626491626855349,0.0,0.0
2020-07-10,0.9400000000000001,0.3,1.68,0.58,1.17,0.411724911208956,0.411724911208956,0.0,0.0
2020-07-11,1.0,0.34,1.72,0.68,1.26,0.44524527160703836,0.44524527160703836,0.0,0.0
2020-07-12,1.04,0.4,1.77,0.6900000000000001,1.27,0.45790262945168114,0.45790262945168114,0.0,0.0
2020-07-13,1.07,0.43,1.79,0.75,1.32,0.4470833614490583,0.4470833614490583,0.0,0.0
2020-07-14,1.08,0.44,1.79,0.8,1.36,0.4136695238537689,0.4136695238537689,0.0,0.0
2020-07-15,1.08,0.47000000000000003,1.8,0.74,1.3,0.36201124002775636,0.36201124002775636,0.0,0.0
2020-07-16,1.06,0.43,1.75,0.74,1.29,0.299012622048511,0.299012622048511,0.0,0.0
2020-07-17,1.03,0.43,1.73,0.74,1.28,0.2325865015278972,0.2325865015278972,0.0,0.0
2020-07-18,1.0,0.38,1.67,0.67,1.21,0.16996144358111,0.16996144358111,0.0,0.0
