date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-08-09,0.31,0.0001,0.97,0.07,0.5,0.04693006784039935,0.04693006784039935,0.0,0.0
2020-08-10,0.31,0.0001,0.99,0.11,0.54,0.05622540383252931,0.05622540383252931,0.0,0.0
2020-08-11,0.33,0.0001,1.02,0.08,0.53,0.08152670198320038,0.08152670198320038,1.0,1.0
2020-08-12,0.37,0.0001,1.07,0.11,0.58,0.1309211286862176,0.1309211286862176,4.0,4.0
2020-08-13,0.45,0.01,1.1500000000000001,0.16,0.66,0.21873945541829526,0.21873945541829526,0.0,0.0
2020-08-14,0.58,0.08,1.3,0.27,0.8,0.3683877630430179,0.3683877630430179,0.0,0.0
2020-08-15,0.75,0.15,1.46,0.41000000000000003,0.97,0.6158273327144126,0.6158273327144126,0.0,0.0
2020-08-16,0.96,0.31,1.69,0.62,1.2,1.0132567997584334,1.0132567997584334,1.0,1.0
2020-08-17,1.23,0.54,1.97,0.92,1.51,1.6321110814618658,1.6321110814618658,0.0,0.0
2020-08-18,1.56,0.86,2.32,1.19,1.8,2.5640521237966665,2.5640521237966665,0.0,0.0
2020-08-19,1.93,1.19,2.68,1.55,2.17,3.918325389471041,3.918325389471041,0.0,0.0
2020-08-20,2.34,1.59,3.09,1.98,2.6,5.813865486435579,5.813865486435579,0.0,0.0
2020-08-21,2.7600000000000002,2.02,3.5100000000000002,2.38,3.0,8.365040614370463,8.365040614370463,0.0,0.0
2020-08-22,3.16,2.43,3.89,2.83,3.43,11.661078892549117,11.661078892549117,1.0,1.0
2020-08-23,3.48,2.7600000000000002,4.17,3.14,3.72,15.74104081259111,15.74104081259111,0.0,0.0
2020-08-24,3.69,3.0100000000000002,4.34,3.36,3.91,20.56845845434456,20.56845845434456,0.0,0.0
2020-08-25,3.7600000000000002,3.14,4.37,3.45,3.96,26.011870308882607,26.011870308882607,0.0,0.0
2020-08-26,3.69,3.12,4.24,3.43,3.89,31.838531537733125,31.838531537733125,0.0,0.0
2020-08-27,3.49,2.97,3.98,3.22,3.64,37.727585601236875,37.727585601236875,0.0,0.0
2020-08-28,3.21,2.74,3.64,2.99,3.36,43.305360845670336,43.305360845670336,0.0,0.0
2020-08-29,2.88,2.46,3.2600000000000002,2.67,3.0,48.19957831648192,48.19957831648192,0.0,0.0
