date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-07-28,1.47,1.08,1.82,1.31,1.61,3.7723751167419435,3.7723751167419435,6.0,6.0
2020-07-29,1.46,1.1,1.81,1.3,1.59,4.0650191861795895,4.0650191861795895,0.0,0.0
2020-07-30,1.45,1.09,1.78,1.25,1.54,4.41443234532829,4.41443234532829,1.0,1.0
2020-07-31,1.44,1.1,1.77,1.26,1.54,4.797506034552527,4.797506034552527,2.0,2.0
2020-08-01,1.44,1.11,1.76,1.27,1.54,5.177409843353866,5.177409843353866,1.0,1.0
2020-08-02,1.44,1.1400000000000001,1.77,1.29,1.55,5.507525684735272,5.507525684735272,11.0,11.0
2020-08-03,1.44,1.12,1.74,1.26,1.52,5.738553271194315,5.738553271194315,1.0,1.0
2020-08-04,1.43,1.12,1.72,1.27,1.52,5.8276854925049895,5.8276854925049895,0.0,0.0
2020-08-05,1.41,1.1,1.69,1.27,1.51,5.747690632958721,5.747690632958721,3.0,3.0
2020-08-06,1.3800000000000001,1.08,1.6500000000000001,1.22,1.46,5.493316007035135,5.493316007035135,6.0,6.0
2020-08-07,1.33,1.04,1.6,1.19,1.42,5.082989589662269,5.082989589662269,1.0,1.0
2020-08-08,1.28,1.01,1.55,1.12,1.35,4.5552239090877995,4.5552239090877995,0.0,0.0
2020-08-09,1.22,0.9500000000000001,1.48,1.08,1.3,3.9608514988295362,3.9608514988295362,0.0,0.0
2020-08-10,1.1500000000000001,0.89,1.41,1.0,1.22,3.353506512674477,3.353506512674477,0.0,0.0
2020-08-11,1.08,0.8,1.32,0.97,1.18,2.7810933525796164,2.7810933525796164,0.0,0.0
2020-08-12,1.01,0.75,1.26,0.89,1.1,2.280305498977362,2.280305498977362,2.0,2.0
2020-08-13,0.9500000000000001,0.68,1.19,0.8200000000000001,1.03,1.8749837100455204,1.8749837100455204,9.0,9.0
2020-08-14,0.89,0.62,1.1300000000000001,0.76,0.97,1.5778272646251017,1.5778272646251017,12.0,12.0
2020-08-15,0.85,0.5700000000000001,1.08,0.71,0.92,1.3941543629671072,1.3941543629671072,14.0,14.0
2020-08-16,0.81,0.54,1.05,0.68,0.89,1.3261872383164202,1.3261872383164202,5.0,5.0
2020-08-17,0.79,0.53,1.04,0.67,0.88,1.376563700315527,1.376563700315527,6.0,6.0
2020-08-18,0.78,0.53,1.04,0.67,0.88,1.5501890183028064,1.5501890183028064,3.0,3.0
2020-08-19,0.8,0.52,1.04,0.64,0.86,1.8539544205223382,1.8539544205223382,7.0,7.0
2020-08-20,0.8200000000000001,0.55,1.07,0.67,0.89,2.29422810506235,2.29422810506235,0.0,0.0
2020-08-21,0.87,0.6,1.12,0.72,0.9400000000000001,2.872438510798903,2.872438510798903,3.0,3.0
2020-08-22,0.93,0.66,1.18,0.78,1.0,3.57956443049681,3.57956443049681,5.0,5.0
2020-08-23,1.0,0.74,1.26,0.85,1.07,4.390858408652342,4.390858408652342,2.0,2.0
2020-08-24,1.08,0.8200000000000001,1.34,0.93,1.1500000000000001,5.262482867045363,5.262482867045363,0.0,0.0
2020-08-25,1.16,0.9,1.42,1.01,1.23,6.13172082994149,6.13172082994149,7.0,7.0
2020-08-26,1.23,0.97,1.49,1.08,1.3,6.921886180732143,6.921886180732143,5.0,5.0
2020-08-27,1.3,1.03,1.55,1.1400000000000001,1.36,7.551996071940256,7.551996071940256,0.0,0.0
2020-08-28,1.34,1.06,1.58,1.19,1.41,7.949867801638862,7.949867801638862,1.0,1.0
2020-08-29,1.36,1.11,1.62,1.24,1.45,8.065953728110657,8.065953728110657,0.0,0.0
2020-08-30,1.37,1.09,1.6,1.23,1.44,7.884450173899085,7.884450173899085,1.0,1.0
2020-08-31,1.34,1.08,1.58,1.2,1.41,7.428474687089331,7.428474687089331,2.0,2.0
2020-09-01,1.3,1.05,1.54,1.19,1.3900000000000001,6.757557279225318,6.757557279225318,2.0,2.0
2020-09-02,1.24,1.0,1.48,1.12,1.32,5.957999461332247,5.957999461332247,0.0,0.0
2020-09-03,1.18,0.91,1.3900000000000001,1.04,1.24,5.129032502516579,5.129032502516579,4.0,4.0
